step_uid,case_external_id,step_number,step_action_raw,step_expected_raw,mapped_keyword_id,mapping_confidence,mapping_notes,mapping_status
CCU-14-2,CCU-14,2,switch output operation,output execute normally,,,,unmapped
CCU-14-3,CCU-14,3,manual switch input on / off,output work normally,,,,unmapped
CCU-15-1,CCU-15,1,import json to app,import success,,,,unmapped
CCU-15-2,CCU-15,2,test output,output work normally,,,,unmapped
CCU-15-3,CCU-15,3,test input,check output work normally,,,,unmapped
CCU-16-1,CCU-16,1,import json toapp,import success,,,,unmapped
CCU-16-2,CCU-16,2,test output,output work normally,,,,unmapped
CCU-16-3,CCU-16,3,test input,related output on / off success,,,,unmapped
CCU-16-4,CCU-16,4,,,,,,unmapped
CCU-17-1,CCU-17,1,add json to app,setup success,,,,unmapped
CCU-17-2,CCU-17,2,test output,output display and operation success,,,,unmapped
CCU-17-3,CCU-17,3,test input,input related output operation success,,,,unmapped
CCU-19-1,CCU-19,1,import json to app,import success,,,,unmapped
CCU-19-2,CCU-19,2,switch output operation,output execute normally,,,,unmapped
CCU-19-3,CCU-19,3,manual switch input on / off,output should not work,,,,unmapped
CCU-20-1,CCU-20,1,import json to app,import success,,,,unmapped
CCU-20-2,CCU-20,2,switch output operation,output execute normally,,,,unmapped
CCU-20-3,CCU-20,3,manual switch input on / off,output should not work,,,,unmapped
CCU-21-1,CCU-21,1,import json to app,import success,,,,unmapped
CCU-21-2,CCU-21,2,switch output operation,output execute normally,,,,unmapped
CCU-21-3,CCU-21,3,manual switch input on / off,output work normally,,,,unmapped
CCU-230943-1,CCU-230943,1,增加json 到app,加入正確,,,,unmapped
CCU-230943-2,CCU-230943,2,測試output,output 操作顯示正確,,,,unmapped
CCU-230943-3,CCU-230943,3,測試input,對應的output 開關正確,,,,unmapped
CCU-230944-1,CCU-230944,1,增加json到app,加入正確,,,,unmapped
CCU-230944-2,CCU-230944,2,測試output,output操作顯示正確,,,,unmapped
CCU-230944-3,CCU-230944,3,test input,related output on / off success,,,,unmapped
CCU-230944-4,CCU-230944,4,,,,,,unmapped
CCU-230945-1,CCU-230945,1,add json to app,setup success,,,,unmapped
CCU-230945-2,CCU-230945,2,test output,output display and operation success,,,,unmapped
CCU-230945-3,CCU-230945,3,test input,input related output operation success,,,,unmapped
CCU-230947-1,CCU-230947,1,import json to app,import success,,,,unmapped
CCU-230947-2,CCU-230947,2,switch output operation,output execute normally,,,,unmapped
CCU-230947-3,CCU-230947,3,manual switch input on / off,output should not work,,,,unmapped
CCU-230948-1,CCU-230948,1,import json to app,import success,,,,unmapped
CCU-230948-2,CCU-230948,2,switch output operation,output execute normally,,,,unmapped
CCU-230948-3,CCU-230948,3,manual switch input on / off,output should not work,,,,unmapped
CCU-230949-1,CCU-230949,1,import json to app,import success,,,,unmapped
CCU-230949-2,CCU-230949,2,switch output operation,output execute normally,,,,unmapped
CCU-230949-3,CCU-230949,3,manual switch input on / off,output work normally,,,,unmapped
CCU-230950-1,CCU-230950,1,import json to app,import success,,,,unmapped
CCU-230950-2,CCU-230950,2,test output,output work normally,,,,unmapped
CCU-230950-3,CCU-230950,3,test input,check output work normally,,,,unmapped
CCU-230951-1,CCU-230951,1,import json toapp,import success,,,,unmapped
CCU-230951-2,CCU-230951,2,test output,output work normally,,,,unmapped
CCU-230951-3,CCU-230951,3,test input,related output on / off success,,,,unmapped
CCU-230951-4,CCU-230951,4,,,,,,unmapped
CCU-230952-1,CCU-230952,1,add json to app,setup success,,,,unmapped
CCU-230952-2,CCU-230952,2,test output,output display and operation success,,,,unmapped
CCU-230952-3,CCU-230952,3,test input,input related output operation success,,,,unmapped
CCU-230954-1,CCU-230954,1,import json to app,import success,,,,unmapped
CCU-230954-2,CCU-230954,2,switch output operation,output execute normally,,,,unmapped
CCU-230954-3,CCU-230954,3,manual switch input on / off,output should not work,,,,unmapped
CCU-230955-1,CCU-230955,1,import json to app,import success,,,,unmapped
CCU-230955-2,CCU-230955,2,switch output operation,output execute normally,,,,unmapped
CCU-230955-3,CCU-230955,3,manual switch input on / off,output should not work,,,,unmapped
CCU-230956-1,CCU-230956,1,import json to app,import success,,,,unmapped
CCU-230956-2,CCU-230956,2,switch output operation,output execute normally,,,,unmapped
CCU-230956-3,CCU-230956,3,manual switch input on / off,output work normally,,,,unmapped
CCU-230957-1,CCU-230957,1,import json to app,import success,,,,unmapped
CCU-230957-2,CCU-230957,2,test output,output work normally,,,,unmapped
CCU-230957-3,CCU-230957,3,test input,check output work normally,,,,unmapped
CCU-230958-1,CCU-230958,1,import json toapp,import success,,,,unmapped
CCU-230958-2,CCU-230958,2,test output,output work normally,,,,unmapped
CCU-230958-3,CCU-230958,3,test input,related output on / off success,,,,unmapped
CCU-230958-4,CCU-230958,4,,,,,,unmapped
CCU-230959-1,CCU-230959,1,add json to app,setup success,,,,unmapped
CCU-230959-2,CCU-230959,2,test output,output display and operation success,,,,unmapped
CCU-230959-3,CCU-230959,3,test input,input related output operation success,,,,unmapped
CCU-230961-1,CCU-230961,1,import json to app,import success,,,,unmapped
CCU-230961-2,CCU-230961,2,switch output operation,output execute normally,,,,unmapped
CCU-230961-3,CCU-230961,3,manual switch input on / off,output should not work,,,,unmapped
CCU-230962-1,CCU-230962,1,import json to app,import success,,,,unmapped
CCU-230962-2,CCU-230962,2,switch output operation,output execute normally,,,,unmapped
CCU-230962-3,CCU-230962,3,manual switch input on / off,output should not work,,,,unmapped
CCU-230963-1,CCU-230963,1,import json to app,import success,,,,unmapped
CCU-230963-2,CCU-230963,2,switch output operation,output execute normally,,,,unmapped
CCU-230963-3,CCU-230963,3,manual switch input on / off,output work normally,,,,unmapped
CCU-230485-1,CCU-230485,1,步驟 1: 1.開啟 HVAC 2.關閉 HVAC 3.隔天看HVAC Bug#1116 | 預期結果: 沒有開啟HVAC,測試通過,,,,unmapped
CCU-230549-1,CCU-230549,1,步驟 1: 1.手機連上藍牙，WIFI設定好 2.在My RV 頁面 3.在 Controls分類 點選Door Lock 右上角齒輪（設定） 4.配對好門鎖 5.點選面板DOOR LOCK 6.放置隔天再試試看DOOR LOCK Bub#1165 | 預期結果: 面板與門鎖動作是同步的 查看隔天是否與上述相同,測試通過,,,,unmapped
CCU-230548-1,CCU-230548,1,步驟 1: 1.手機藍牙登入設置好WIFI 2.確認WIFI燈恆亮 3.放置三天後檢查 Bug#1215 | 預期結果: WIFI燈恆亮,測試通過,,,,unmapped
CCU-230530-1,CCU-230530,1,步驟 1: 1.開機後LCD點開版本確認無誤 2.放置隔夜 Bug#1269 | 預期結果: LCD會自動進入休眠狀態,測試通過,,,,unmapped
CCU-199-1,CCU-199,1,連續點擊Light1~Light3開關,1. Iot 面板顯示燈號如自己點擊順序開或關,,,,unmapped
CCU-199-2,CCU-199,2,放置過夜(下班前設置好）,放置過夜完成,,,,unmapped
CCU-199-3,CCU-199,3,"重複 1, 2, 3",IOT 面板顯示如同點擊順序開或關,,,,unmapped
CCU-199-4,CCU-199,4,等待過夜,每日到公司 檢查,,,,unmapped
CCU-230623-1,CCU-230623,1,步驟 1: 隔夜後使用語音測試 及 APP 連線 Bug#1311 | 預期結果: 正常都可使用,測試通過,,,,unmapped
CCU-230676-1,CCU-230676,1,"步驟 1: 1.手機操作：Anduion 手機（已連上藍牙,設定好WiFi,藍牙門鎖） 2.放置隔夜 4.隔夜後：長按藍牙按鈕（直到閃白燈） Bug#1604 | 預期結果: 清除藍牙配對",測試通過,,,,unmapped
CCU-231145-1,CCU-231145,1,步驟 1: 1.手機 (已連接藍牙，已連接WiFi ) 2.Light1~Light8 開啟 ( Master Control [ ON ] ) 3.Light1~Light8 關閉 ( Master Control [ OFF ] ) 4.放置過夜 [ 隔夜 (1日) ] Bug#1788 | 預期結果: Master Control 沒有提示亮燈,測試通過,,,,unmapped
CCU-231146-1,CCU-231146,1,步驟 1: 1.手機 (已連接藍牙，已連接WiFi ) 2.放置過夜 [ 隔夜 (1日) ] Bug#1787 | 預期結果: 面板正常無閃爍,測試通過,,,,unmapped
CCU-231147-1,CCU-231147,1,步驟 1: 1.手機 (已連接藍牙，已連接WiFi ) 2.放置過夜 [ 隔夜 (1日) ] Bug#1789 | 預期結果: Tank Heater 不會自動亮啟,測試通過,,,,unmapped
CCU-231148-1,CCU-231148,1,步驟 1: 1.手機 (已連接藍牙，已連接WiFi ) 2.放置過夜 [ 隔夜 ( 2日) ] 3.使用語音 Hey power pro ， Off Grid Mode Bug#1818 | 預期結果: 將燈光亮度降低至 50% 關閉水泵 ( Water Pump ) 關閉熱水器 ( Water Heater ) 關閉空調 ( Climate control ) 關閉油箱 ( Tank pads ),測試通過,,,,unmapped
CCU-231655-1,CCU-231655,1,步驟 1: 1.手機 (已連接藍牙，已連接WiFi ) 2.Light1 ~ Light8 開燈 3.Light1 ~ Light8 關燈 3.放置過夜 [ 隔夜 ( 2日) ] Bug#1850 | 預期結果: APP 與面板同步,測試通過,,,,unmapped
CCU-230615-1,CCU-230615,1,步驟 1: 1.LCD 選擇 Zone2 2.開啟 Mode : HEAT FAN : AUTO 3.點選 Options 4.點選 Config 5.設定 Zone2 : Disable 6.回到主頁查看 | 預期結果: Zone2 消失，Zone2 輸出關閉,測試通過,,,,unmapped
CCU-230507-1,CCU-230507,1,步驟 1: 1.手機（已連上藍牙） 2.設定好 WIFI 3.在 My RV 頁面 4.點選右上角 Disconnect 斷線後 5.使用 Remote mode 登入 Bug#1395 | 預期結果: 在讀取的時候有Ｘ可以點選取消,測試通過,,,,unmapped
CCU-230511-1,CCU-230511,1,步驟 1: 1.手機（已連線藍牙） 2.在 My RV 頁面 3.點選右上角 Sensors 設定好胎壓計 4.點選左上角 Device Name 並更改名稱，點選右上角5.Save 6.查看 胎壓計，LCD 溫度顯示 Bug#1336 | 預期結果: 胎壓計，溫度顯示正常,測試通過,,,,unmapped
CCU-230552-1,CCU-230552,1,步驟 1: 1.手機（已連上藍牙） 2.對面板使用 Hey power pro ， I'm home 3.對面板使用 Hey power pro ， I'm back 4.對面板使用 Hey power pro ， goodnight Bug#1177 | 預期結果: 皆有回應且有執行相關運作,測試通過,,,,unmapped
CCU-230551-1,CCU-230551,1,步驟 1: 1.手機（已連上藍牙） 2.對面板使用語音命令 hey power pro 3.緊接著使用語音命令 all lights 100% 4.手機 在 My RV 頁面 5.在 Modes 分類，點選Reading Mode Bug#1234 | 預期結果: 燈的亮度直接顯示10%亮度,測試通過,,,,unmapped
CCU-230550-1,CCU-230550,1,步驟 1: 1.手機藍牙已設定 2.LCD 控制，點選 Options 3.點選 Config 4.讓任意一個點選為Disable 5.檢查LCD 主頁點選的是否已關閉（未顯示） 6.讓點選的水位滿查看是否APP會通知 Bug#1248 | 預期結果: 被點選的水箱不應該有通知,測試通過,,,,unmapped
CCU-230547-1,CCU-230547,1,步驟 1: 1.Android 設定好藍牙連線 2.在 My RV 頁面 3.點選右上角 Sensors 4.加入目前有的感測器 5.點選右上Disconnect 斷開 6.使用 IOS 藍牙登入 7.在 My RV 頁面 8.點選右上角 Sensors 9.查看感測器 Bug#1232 | 預期結果: 查看感測器是否同步,測試通過,,,,unmapped
CCU-230546-1,CCU-230546,1,步驟 1: 1.在 IOT 面板 馬達擇其一 2.按住其一 EXTEND，RETRACT 按鈕 Bug#1252 | 預期結果: 馬達正常轉動,測試通過,,,,unmapped
CCU-230545-1,CCU-230545,1,步驟 1: 1.在 Settings 頁面 2.在 RV 分類點擊 Power Pro Companion 3.麥克風（左下）點選後說語音 4.在說語音時 喇叭按靜音（左下）按下 Bug#1268 | 預期結果: 麥克風可正常使用語音 喇叭點靜音會即刻靜音,測試通過,,,,unmapped
CCU-230529-1,CCU-230529,1,步驟 1: 1.使用藍牙登入，設定好藍牙門鎖，設定WIFI 2.登出藍牙連線，使用 remote mode 登入 3.在My RV，Controls 分類 4.點選Door Lock Bug#1273 | 預期結果: 正常可以控制門鎖,測試通過,,,,unmapped
CCU-230519-1,CCU-230519,1,步驟 1: 1.使用3511A面板 2.使用語音命令 Hey power pro 3.使用語音命令 CLimate Control ON Bug#1295 | 預期結果: 不該有回應,測試通過,,,,unmapped
CCU-230515-1,CCU-230515,1,步驟 1: 1.在面板上讓馬達開始運轉 2.讓3511B的brake接上正極 Bug#1323 | 預期結果: 馬達應在6秒內立刻停止,測試通過,,,,unmapped
CCU-230514-1,CCU-230514,1,步驟 1: 1.在LCD 點選Options 2.點選Version Bug#1325 | 預期結果: 查看是否與版本規則相同,測試通過,,,,unmapped
CCU-230513-1,CCU-230513,1,步驟 1: 1.點選主頁面下面中間麥克風 2.使用APP語音命令 （摘要有項目） Bug#1326 | 預期結果: 皆有回應,測試通過,,,,unmapped
CCU-230512-1,CCU-230512,1,步驟 1: 1.在 Settings 頁面 2.RV 分類，點選 Nickname 3.給予空值點選右上 Save Bug#1335 | 預期結果: Nickname 如同設定是空值,測試通過,,,,unmapped
CCU-230510-1,CCU-230510,1,1.在面板上面點選 Water pump 確認亮燈後 2.在3511B拔掉Power 2 Bug#1343,Water pump 燈會立刻關閉,,,,unmapped
CCU-230509-1,CCU-230509,1,1.查看 LCD 面板 主頁面溫度 Bug#1394,溫度固定無亂跳動,,,,unmapped
CCU-230506-1,CCU-230506,1,1.對 IOT 面版 使用語音命令 Hey power pro 2.緊接著 使用語音命令 Companion 3.滑動手機ＡＰＰ主畫面 Bug#1399,沒有ＬＡＧ,,,,unmapped
CCU-230505-1,CCU-230505,1,1.在 Settings 頁面 2.在 RV 分類，點選Power Pro Companion 3.在右下麥克風點選後說ＨＩ 4.在他回應的時候按下右邊喇叭的按鈕 Bug#1400,不會聽到剩下的語音的回話,,,,unmapped
CCU-230504-1,CCU-230504,1,1.在 Settings 頁面 2.在 RV 分類，點選Power Pro Companion 3.點擊左下麥克風開關多次 Bug#1402,回覆正常,,,,unmapped
CCU-230498-1,CCU-230498,1,1.在面板執行語音命令 Hey power pro 2.執行語音命令 Turn on Dinette light Bug#1451,有回應 Dinette打開燈,,,,unmapped
CCU-230503-1,CCU-230503,1,1.LCD點選 Options 2.點選 Heating 3.選擇 Furnace only 4.返回主頁面 5.點選 Zone2 （進入） Bug#1443,MODE 選項沒有 HEAT,,,,unmapped
CCU-230489-1,CCU-230489,1,1.使用LCD 點選Options 2.點選Config 3.關閉其中之一 4.執行語音命令 Check Tank Levels Bug#1456,關閉的不該被回應 Check,,,,unmapped
CCU-230488-1,CCU-230488,1,1.在 My RV 頁面 2.點選中間下面的麥克風 3.執行語音 Turn on Climate Control 4.執行語音 Turn off Climate Control 5.執行語音 Cool RV 6.執行語音 Heat RV 7.執行語音 Shutdown RV Bug#1466,語音皆有回應,,,,unmapped
CCU-230487-1,CCU-230487,1,1.在 My RV 頁面 2.在Controls分類 點選右邊三個點點 3.將 Living Room 編輯為 Light1 Kitchen 編輯為 Light2 Bedroom 編輯為 Light3 Bathroom 編輯為 Light4 4.使用語音 Turn on Living Room Bug#1515,無回應,,,,unmapped
CCU-230487-2,CCU-230487,2,1.在 My RV 頁面 2.在Controls分類 點選右邊三個點點 3.將 Living Room 編輯為 Light1 Kitchen 編輯為 Light2 Bedroom 編輯為 Light3 Bathroom 編輯為 Light4 4.使用語音 Turn on Kitchen Bug#1515,無回應,,,,unmapped
CCU-230487-4,CCU-230487,4,1.在 My RV 頁面 2.在Controls分類 點選右邊三個點點 3.將 Living Room 編輯為 Light1 Kitchen 編輯為 Light2 Bedroom 編輯為 Light3 Bathroom 編輯為 Light4 4.使用語音 Turn on Bedroom Bug#1515,無回應,,,,unmapped
CCU-230487-5,CCU-230487,5,1.在 My RV 頁面 2.在Controls分類 點選右邊三個點點 3.將 Living Room 編輯為 Light1 Kitchen 編輯為 Light2 Bedroom 編輯為 Light3 Bathroom 編輯為 Light4 4.使用語音 Turn on Bathroom Bug#1515,無回應,,,,unmapped
CCU-230487-6,CCU-230487,6,1.在 My RV 頁面 2.在Controls分類 點選右邊三個點點 3.將 Light1 編輯為 Living Room Light2 編輯為 Kitchen Light3 編輯為 Bedroom Light4 編輯為 Bathroom 4.使用語音 Turn on Living Room Bug#1515,Living Room 燈亮,,,,unmapped
CCU-230487-7,CCU-230487,7,1.在 My RV 頁面 2.在Controls分類 點選右邊三個點點 3.將 Light1 編輯為 Living Room Light2 編輯為 Kitchen Light3 編輯為 Bedroom Light4 編輯為 Bathroom 4.使用語音 Turn on Kitchen Bug#1515,Kitchen 燈亮,,,,unmapped
CCU-230487-8,CCU-230487,8,1.在 My RV 頁面 2.在Controls分類 點選右邊三個點點 3.將 Light1 編輯為 Living Room Light2 編輯為 Kitchen Light3 編輯為 Bedroom Light4 編輯為 Bathroom 4.使用語音 Turn on Bedroom Bug#1515,Bedroom 燈亮,,,,unmapped
CCU-230487-9,CCU-230487,9,1.在 My RV 頁面 2.在Controls分類 點選右邊三個點點 3.將 Light1 編輯為 Living Room Light2 編輯為 Kitchen Light3 編輯為 Bedroom Light4 編輯為 Bathroom 4.使用語音 Turn on Bathroom Bug#1515,Bathroom 燈亮,,,,unmapped
CCU-230484-1,CCU-230484,1,1.在 My RV 頁面 2.在 Modes 點選 Reading Mode 3.使用語音 Hey power pro ，all lights 100% Bug #1383,正常打開燈光100％(不是Reading mode模式）,,,,unmapped
CCU-230478-1,CCU-230478,1,1.使用 remote mode 登入 2.在My RV頁面 3.點擊右上方 Sensors 4.在 Propane Sensors 分類 5.點擊已加入的 Propane Sensor 右邊 「>」符號 6.點擊在Settings 分類右邊 筆進入編輯 7.調整Tank Size （調整所需大小） Bug#1106,儲存所編輯的大小,,,,unmapped
CCU-230477-1,CCU-230477,1,1.在Settings頁面 2.Account Setting 分類 3.點擊Edit Module Configuration 4.點擊New ConFigur ation 5.點擊3511A，點擊3511B，點擊Continue 6.在Modules分類，點擊Output Slots 7.檢查Output8 Bug#1111,Output8 設定是 AwningRetract 1,,,,unmapped
CCU-200-1,CCU-200,1,1.在My RV頁面 2.Modes分類 3.點擊Reading Mode (閱讀模式）,依照指示一次調整好 Light1~Light8 燈號的亮度,,,,unmapped
CCU-179-1,CCU-179,1,連續點擊Light1~Light8開關,1. Iot 面板顯示燈號如自己點擊順序開或關,,,,unmapped
CCU-230616-1,CCU-230616,1,"1.點擊左上角的名稱 2.修改名稱為""lovelovelove"" 3.點擊右上方 Save 儲存 4.點擊右上方 Disconnect 斷線 5.點擊remote mode #1013",名稱字串均正常顯示,,,,unmapped
CCU-230617-1,CCU-230617,1,1.Settings 頁面 2.APP 分類 3.找尋 Safety Lock Bug#1017,不該出有出現,,,,unmapped
CCU-230618-1,CCU-230618,1,1.在 My RV 頁面 2.Controls 分類 3.Master Control 亮度調整為MAX值 Bug#1047,顯示 : Master Control MAX,,,,unmapped
CCU-230619-1,CCU-230619,1,1. Settings 頁面 2.RV 分類 3.點擊 Power Pro Companion 4.輸入 Why can't voice commands control the awning? 並送出 Bug#1048,回覆答案正確,,,,unmapped
